conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,keyword,keyword_file,layer,app_detected,has_aksesibilitas
1871157295226487093,2024-12-23T11:33:58.000Z,0,"Tetap waspada! Fitur aksesibilitas ponsel bisa dimanfaatkan oleh oknum untuk mengakses aplikasi mobile banking.""
#BRIkanKeamanan #Briliandancemerlang https://t.co/SvD6orwFGI",1871157295226487093,https://pbs.twimg.com/media/GfevpLIaoAAQgAf.jpg,,in,,0,0,0,https://x.com/angkasawiccksn/status/1871157295226487093,1808409529794822144,angkasawiccksn,aksesibilitas mobile banking,aksesibilitas_mbanking,Aksesibilitas,BRI,True
1871157243900723373,2024-12-23T11:33:46.000Z,0,"Fitur aksesibilitas yang tidak terlindungi dapat membuka peluang bagi peretas untuk masuk ke aplikasi mobile banking.""
#BRIkanKeamanan #Briliandancemerlang https://t.co/7MnRZUSTk3",1871157243900723373,https://pbs.twimg.com/media/GfevmMLa4AAe4Ls.jpg,,in,,0,0,0,https://x.com/angkasawiccksn/status/1871157243900723373,1808409529794822144,angkasawiccksn,aksesibilitas mobile banking,aksesibilitas_mbanking,Aksesibilitas,BRI,True
1871128670548672781,2024-12-23T09:40:13.000Z,0,"Untuk pengalaman mobile banking yang lebih aman, matikan fitur aksesibilitas di ponsel Anda.""
#BRIkanKeamanan #Briliandancemerlang https://t.co/r1Uzjr3JFu",1871128670548672781,https://pbs.twimg.com/media/GfeVm0RbsAAakWo.jpg,,in,,0,0,0,https://x.com/Aisyahtsmm/status/1871128670548672781,1816373945001795584,Aisyahtsmm,aksesibilitas mobile banking,aksesibilitas_mbanking,Aksesibilitas,BRI,True
1684880031389229058,2023-07-29T05:42:10.000Z,0,@tio_tegar Aku sedang memetakan aksesibilitas mobile banking. Wkwkwkwk. Kok kebetulan sekali.,1685163786288893952,,tio_tegar,in,,0,1,0,https://x.com/mahallism/status/1685163786288893952,263248776,mahallism,aksesibilitas mobile banking,aksesibilitas_mbanking,Aksesibilitas,Tidak Terdeteksi,True
1361116829427490817,2021-02-15T00:55:15.000Z,2,"Strategi bank garap pasar milenial sbg big potential market akan terus dimanjakan perusahaan dgn layanan transaksional yg serba digital, aksesibilitas yg semakin baru &amp; modern, beragam kebutuhan pembayaran kini bisa dikabulkan lewat satu fitur BNI Mobile Banking. @jokowi https://t.co/btF7ZJyWhX",1361116829427490817,https://pbs.twimg.com/ext_tw_video_thumb/1361116685432807428/pu/img/LbtNWT-54VC36Lon.jpg,,in,,0,0,1,https://x.com/Dew0W1snu/status/1361116829427490817,1185093850534039552,Dew0W1snu,aksesibilitas mobile banking,aksesibilitas_mbanking,Aksesibilitas,Tidak Terdeteksi,True
1360433998674022402,2021-02-13T03:41:55.000Z,5,"BNI Garap Pasar Milenial sebagai pasar potensial akan dimanjakan dengan layanan transaksional serba digital dengan aksesibilitas baru dan makin modern. Beragam kebutuhan pembayaran pun bisa dikabulkan lewat satu fitur yakni BNI Mobile Banking. @jokowi
https://t.co/5pUwBETMC1",1360433998674022402,,,in,,0,0,5,https://x.com/Cintada16/status/1360433998674022402,1279643013455605760,Cintada16,aksesibilitas mobile banking,aksesibilitas_mbanking,Aksesibilitas,Tidak Terdeteksi,True
1316228822887399427,2020-10-14T04:06:20.000Z,0,"Keunggulan Tabungan BRI BritAma

Aksesibilitas Kartu Debit Mastercard
Asuransi Kecelakaan Diri sampai dengan Rp 150.000.000,-
Fasilitas e-Banking (BRImo, Mobile Banking)
Suku Bunga Kompetitif
Jenis Kartu Debit BritAma (Silver dan Black)
#BukaRekeningJamanNow",1316228822887399427,,,in,,0,0,0,https://x.com/Agustina_DJ7/status/1316228822887399427,126919821,Agustina_DJ7,aksesibilitas mobile banking,aksesibilitas_mbanking,Aksesibilitas,BRI,True
1315152157683843072,2020-10-11T04:48:03.000Z,0,"BRI BritAma memiliki keunggulan :
1. Aksesibilitas Kartu Debit Mastercard
2. Asuransi Kecelakaan Diri sampai dengan Rp 150.000.000,-
Fasilitas e-Banking (BRImo, Mobile Banking)
3. Suku Bunga Kompetitif
4. Jenis Kartu Debit BritAma (Silver dan Black)
#bridigitalsaving",1315152157683843072,,,in,,0,0,0,https://x.com/st_nurjanahh/status/1315152157683843072,104105133,st_nurjanahh,aksesibilitas mobile banking,aksesibilitas_mbanking,Aksesibilitas,BRI,True
1315143996260282368,2020-10-11T04:15:37.000Z,0,"Dan Keunggulan Tabungan BRI BritAma Muda :

1. Aksesibilitas Kartu Debit Mastercard
2. Asuransi Kecelakaan Diri sampai dengan Rp 150.000.000
3. Fasilitas e-Banking (BRImo,Mobile Banking)

#BRIDigitalSaving",1315143996260282368,,,in,,0,0,0,https://x.com/Melyluthia/status/1315143996260282368,3093942632,Melyluthia,aksesibilitas mobile banking,aksesibilitas_mbanking,Aksesibilitas,BRI,True
1315139227483471873,2020-10-11T03:56:40.000Z,0,"Lalu ada juga nih guys keunggulan kalo nabung di BRI BritAma :
1. Dapat aksesibilitas Kartu Debit Mastercard
2. Ada asuransi Kecelakaan Diri sampai dengan Rp 150.000.000
3. Fasilitas e-Banking (BRImo, Mobile Banking)

Lalu......
#BRIDigitalSaving",1315139227483471873,,,in,,0,0,0,https://x.com/Melyluthia/status/1315139227483471873,3093942632,Melyluthia,aksesibilitas mobile banking,aksesibilitas_mbanking,Aksesibilitas,BRI,True
1870867358039851182,2024-12-22T16:21:51.000Z,0,"BRImo, aplikasi mobile banking dari BRI, kini meningkatkan keamanan dengan kebijakan menonaktifkan fitur aksesibilitas di perangkat Android. https://t.co/OHorHPka01",1870867358039851182,,,in,,0,1,0,https://x.com/detikfinance/status/1870867358039851182,135795460,detikfinance,aksesibilitas mobile banking,aksesibilitas_mbanking,Aksesibilitas,BRI,True
1870758147314659429,2024-12-22T09:07:53.000Z,0,"Cara Mudah Menonaktifkan Aksesibilitas di Smartphone, Akses Mobile Banking BRImo Jadi Makin Nyaman dan Terlindungi https://t.co/8UFu0qdEhk",1870758147314659429,,,in,,0,0,0,https://x.com/radarjogja/status/1870758147314659429,271940614,radarjogja,aksesibilitas mobile banking,aksesibilitas_mbanking,Aksesibilitas,BRI,True
1870757835078029548,2024-12-22T09:06:39.000Z,8,"Fitur aksesibilitas pada ponsel dirancang untuk mempermudah pengguna, tetapi bisa juga menjadi celah terjadinya kejahatan siber dan pencurian data. Dengan pengelolaan yang tepat dapat membuat transaksi digital tetap aman. Saat menggunakan aplikasi mobile banking seperti BRImo, https://t.co/KceXcQ67Ww",1870757835078029548,https://pbs.twimg.com/media/GfZEVItaoAABT31.jpg,,in,,1,0,0,https://x.com/kompascom/status/1870757835078029548,23343960,kompascom,aksesibilitas mobile banking,aksesibilitas_mbanking,Aksesibilitas,BRI,True
1870698787301425486,2024-12-22T05:12:01.000Z,0,"Cara Mudah Menonaktifkan Aksesibilitas di Smartphone, Akses Mobile Banking BRImo Jadi Makin Nyaman dan Terlindungi

https://t.co/VKtYor3h0g",1870698787301425486,,,in,,0,0,0,https://x.com/jawapos/status/1870698787301425486,2392460208,jawapos,aksesibilitas mobile banking,aksesibilitas_mbanking,Aksesibilitas,BRI,True
1848713900268892495,2024-10-22T13:11:55.000Z,1,"Ancaman Baru Mobile Banking Handphone Android: Incar Fitur Aksesibilitas Semua Data Bisa Dicuri
 
https://t.co/xOvhVqu37e via @tribunnews",1848713900268892495,,,in,,0,0,0,https://x.com/tribunnews/status/1848713900268892495,124171593,tribunnews,aksesibilitas mobile banking,aksesibilitas_mbanking,Aksesibilitas,Tidak Terdeteksi,True
1848271552686817414,2024-10-21T07:54:12.000Z,0,Gajelas masa skrg apl mobile banking BCA harus matiin aksesibilitas di hape baru bs diakses? @HaloBCA,1848271552686817414,,,in,,2,10,0,https://x.com/SONlICC/status/1848271552686817414,1366270710985859080,SONlICC,aksesibilitas mobile banking,aksesibilitas_mbanking,Aksesibilitas,BCA,True
1811653555755053195,2024-07-12T06:47:21.000Z,1,"saat ini, ini pilihan terbaik. Aksesibilitas yg terbatas di pedesaan/pedalaman, bikin masalah baru kalo harus ada cabang bank baru. ATM/Mobile Banking? gak semua orang melek IT kaya anda pak... coba anda turun ke desa2 (tapi gw kuatir ntar kurap lo kumat lagi), biar tau lapangan.",1811653555755053195,,,in,,1,1,1,https://x.com/pinguinprop/status/1811653555755053195,61379139,pinguinprop,aksesibilitas mobile banking,aksesibilitas_mbanking,Aksesibilitas,Tidak Terdeteksi,True
2025024013417021577,2026-02-21T02:05:50.000Z,0,"@faradida @faradida - Non-aktifkan fitur aksesibilitas pada aplikasi yang tidak dikenal/non-official. 
2. Tutup seluruh aplikasi yang sedang berjalan di perangkat. 
3. Hapus aplikasi yang tidak dikenal. 
4. Restart perangkat Android dan mencoba kembali aplikasi Livin’. 
 
Semoga kejadian",2025029164454346873,,bankmandiri,in,,0,1,0,https://x.com/bankmandiri/status/2025029164454346873,2278761810,bankmandiri,aksesibilitas aplikasi bank,aksesibilitas_appbank,Aksesibilitas,Mandiri,True
1897539658600648730,2025-03-06T06:50:36.000Z,0,"@punpunni Hai Sobat BRI, mohon maaf atas ketidaknyamanan yang dialami. Kami informasikan hal tersebut dilakukan dalam rangka peningkatan keamanan akun BRImo pada perangkat yang telah update versi terbaru 2.78. Untuk mengakses BRImo, silakan menonaktifkan fitur Aksesibilitas di aplikasi",1897540299548696847,,punpunni,in,,0,1,0,https://x.com/BANKBRI_ID/status/1897540299548696847,1355939492,BANKBRI_ID,aksesibilitas aplikasi bank,aksesibilitas_appbank,Aksesibilitas,BRI,True
1869623808644337871,2024-12-19T06:19:16.000Z,0,"@alpark21 @alpark21 Halo Sahabat @cacasal.r, mohon maaf atas ketidaknyamanannya. Agar akun Livin' Sahabat tetap aman, kami mohon kesediaannya memastikan beberapa hal sbb: 
&gt; Non-aktifkan aksesibilitas pada pengaturan perangkat Android dengan langkah-langkah sebagai berikut: 
- Buka",1869628546731389127,,alpark21,in,,0,2,0,https://x.com/mandiricare/status/1869628546731389127,589600174,mandiricare,aksesibilitas aplikasi bank,aksesibilitas_appbank,Aksesibilitas,Mandiri,True
1860901218455056624,2024-11-25T06:42:32.000Z,0,"@mydearmalipo @bankmandiri @mydearmalipo Halo Sahabat @mydearmalipo, mohon maaf atas ketidaknyamanannya. Berdasarkan informasi yang diberikan, utk menindaklanjuti kendala tsb maka Sahabat dapat non-aktifkan aksesibilitas pada pengaturan perangkat Android dengan langkah-langkah sebagai berikut: 
- Buka",1860937094107181342,,columbabyna,in,,0,1,0,https://x.com/mandiricare/status/1860937094107181342,589600174,mandiricare,aksesibilitas aplikasi bank,aksesibilitas_appbank,Aksesibilitas,Mandiri,True
1731762591352119668,2023-12-04T19:49:11.000Z,0,"ASDP terus memberikan inovasi keren dimana, terus berupaya meningkatkan operasional dan aksesibilitas pengguna jasa dengan integrasi Aplikasi Ferizy dan Bank BJB. #ASDP https://t.co/iDaQEZTlDq",1731762591352119668,https://pbs.twimg.com/media/GAh05JWbIAARKN-.jpg,,in,,0,0,0,https://x.com/322oo394454/status/1731762591352119668,1713464109273120768,322oo394454,aksesibilitas aplikasi bank,aksesibilitas_appbank,Aksesibilitas,Tidak Terdeteksi,True
1727708796125057165,2023-11-23T15:20:50.000Z,0,ASDP terus berupaya meningkatkan operasional dan aksesibilitas pengguna jasa dengan integrasi Aplikasi Ferizy dan Bank BJB. #ASDP https://t.co/bx76TrDEkt,1727708796125057165,https://pbs.twimg.com/media/F_oN_H-bYAA4BuL.jpg,,in,,0,0,0,https://x.com/byourside968960/status/1727708796125057165,1656506817621688320,byourside968960,aksesibilitas aplikasi bank,aksesibilitas_appbank,Aksesibilitas,Tidak Terdeteksi,True
1725912559814164879,2023-11-18T16:23:14.000Z,0,Kolaborasi ASDP dan Bank BJB terus berupaya meningkatkan operasional dan aksesibilitas pengguna jasa dengan integrasi Aplikasi Ferizy. 👍#ASDP https://t.co/fE6z7cIaeX,1725912559814164879,https://pbs.twimg.com/media/F_OsU3vaIAEAUeo.jpg,,in,,0,0,0,https://x.com/hanhaw25/status/1725912559814164879,1447085212102320130,hanhaw25,aksesibilitas aplikasi bank,aksesibilitas_appbank,Aksesibilitas,Tidak Terdeteksi,True
1646060585694511107,2023-04-12T08:00:00.000Z,20,"Lewat fitur Livin’ Sukha di aplikasi Livin' Bank Mandiri, anda bisa membeli motor listrik Volta berikut aksesoris dan berbagai kemudahan bagi penggunaannya.

Bank Mandiri berusaha meningkatkan aksesibilitas kendaraan listrik bagi nasabahnya.

https://t.co/rSJX6eYnF2 https://t.co/ZNnMzYACpY",1646060585694511107,https://pbs.twimg.com/media/FtfaMppaAAERfn0.jpg,,in,,3,9,14,https://x.com/Navpem/status/1646060585694511107,1230485443780571136,Navpem,aksesibilitas aplikasi bank,aksesibilitas_appbank,Aksesibilitas,Mandiri,True
1645405303956193281,2023-04-10T12:36:09.000Z,0,"Tingkatkan Aksesibilitas Melalui Penjualan Motor Listrik dan Voucher Volta pada Aplikasi Livin’ By Mandiri: Bank Mandiri secara konsisten terus mendukung penggunaan kendaraan listrik di Indonesia, yang mengalami kenaikan penjualan secara nasional. https://t.co/5ntOVV2971",1645405303956193281,,,in,,0,0,0,https://x.com/pikiran_rakyat/status/1645405303956193281,58880688,pikiran_rakyat,aksesibilitas aplikasi bank,aksesibilitas_appbank,Aksesibilitas,Mandiri,True
1646136891639754752,2023-04-12T13:03:13.000Z,0,"Kolaborasi ini bank mandiri wujudkan untuk memberikan kemudahan dan aksesibilitas kepada nasabah untuk memiliki motor listrik.
https://t.co/egdOqPI3rM https://t.co/p0bZNQeBl6",1646136891639754752,https://pbs.twimg.com/media/FthAx27aUAIawvd.jpg,,in,,0,0,0,https://x.com/militannkri01/status/1646136891639754752,1128229695944663040,militannkri01,aksesibilitas aplikasi bank,aksesibilitas_appbank,Aksesibilitas,Mandiri,True
702704993304973312,2016-02-25T04:01:40.000Z,0,"Bank Muamalat Luncurkan Aplikasi Mobile - Demi meningkatkan aksesibilitas nasabah, Bank Muamalat meluncurkan Mu... https://t.co/m79y5NfRrx",702704993304973312,,,in,,0,0,0,https://x.com/acekaes/status/702704993304973312,3121825106,acekaes,aksesibilitas aplikasi bank,aksesibilitas_appbank,Aksesibilitas,Tidak Terdeteksi,True
1206964284611153920,2019-12-17T15:48:04.000Z,0,"Difabel visual, Nur Syarif Ramadhan, mendapatkan perlakuan tak menyenangkan saat berurusan dengan pihak Bank BNI Syariah cabang Makassar. Bank melarang Syarif gunakan kartu ATM dan Mobile Banking. Aduh 

https://t.co/I77yry6luC",1206964284611153920,,,in,,0,0,0,https://x.com/kabardotnews/status/1206964284611153920,842799121752764416,kabardotnews,difabel mobile banking,difabel_mbanking,Aksesibilitas,Tidak Terdeteksi,True
1254681127219937281,2020-04-27T07:58:43.000Z,2,"Sebab Al-Qur'an Braille diantara cara insan tuna netra menebarkan ayat ayat cinta-Nya.

Yuk, kita menjadi bagian dalam merealisasikan 300 Set AlQuran Braille untuk Insan Tunanetra di seluruh Indonesia.
No rekening kami untuk transfer wakaf :
1. Bank mandiri 13000 14000 999",1254681365502586880,,PRFMnews,in,,0,1,1,https://x.com/PRFMnews/status/1254681365502586880,150589950,PRFMnews,tunanetra transfer bank,tunanetra_transfer,Aksesibilitas,Mandiri,True
1864854868537864419,2024-12-06T02:10:22.000Z,0,Data transfer pun kadang2 dibantu. Aku terkontang kanting ni buat2 buta. Konon kerja2 yg disuruh tu senang. Puiii pakai cakap je mmglah senang 😌,1864854868537864419,,,in,,0,0,0,https://x.com/jsmineanuar/status/1864854868537864419,755307316665208833,jsmineanuar,buta dibantu transfer,buta_transfer,Aksesibilitas,Tidak Terdeteksi,True
2041553587994763326,2026-04-07T16:28:00.000Z,0,"🚨 Public Wi-Fi Safety

Public Wi-Fi is not the problem. Blind trust is.

Before you connect:
✅ verify the network name
✅ avoid fake hotspots
✅ use a reputable VPN
✅ never do banking or password resets on public Wi-Fi
✅ switch to mobile data for anything sensitive

Public https://t.co/FCzUdZiOrA",2041553587994763326,https://pbs.twimg.com/amplify_video_thumb/2041476740783185920/img/laNRhwMFIaEo63Hi.jpg,,en,,0,0,0,https://x.com/OzNetSecurity/status/2041553587994763326,2017521234909724673,OzNetSecurity,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
2034649602717098174,2026-03-19T15:14:01.000Z,0,"I’ve seen people get years for stealing a bunch of matooke or a mobile phone. Seeing someone walk away with 6 months after a Shs725M bank fraud attempt makes me realize the law isn't blind, it just has a very specific price tag.

​When you compare this to the ""Matooke Thief,""",2034649602717098174,,,en,,0,0,0,https://x.com/davimasinde/status/2034649602717098174,3288512224,davimasinde,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
2026721244159291611,2026-02-25T18:09:33.000Z,20,"𝐓𝐫𝐮𝐬𝐭 𝐧𝐨 𝐥𝐨𝐧𝐠𝐞𝐫 𝐰𝐨𝐫𝐤𝐬 𝐢𝐧 𝐁𝐚𝐧𝐤𝐢𝐧𝐠, 𝐕𝐞𝐫𝐢𝐟𝐢𝐜𝐚𝐭𝐢𝐨𝐧 𝐚𝐧𝐝 𝐨𝐰𝐧𝐞𝐫𝐬𝐡𝐢𝐩 𝐝𝐨.

In the old banking system, traditional banks relied on blind trust and often abused it. We faced slow transactions, frequent network downtime, zero yield on https://t.co/HvrrvUUoT0",2026721244159291611,https://pbs.twimg.com/media/HCBcMyVWsAE4Ir4.jpg,,en,,2,12,3,https://x.com/web3_haidar/status/2026721244159291611,1992233245577281536,web3_haidar,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
2016909900551446631,2026-01-29T16:22:47.000Z,0,"When mobile banking goes down, customers notice instantly. Transactions fail, apps freeze, and trust erodes fast. Most outages start small, with blind spots across systems and partners. Without visibility, minor issues become customer failures.",2016909900551446631,,,en,,0,0,0,https://x.com/NETSCOUT/status/2016909900551446631,17298078,NETSCOUT,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
2016399882215686352,2026-01-28T06:36:09.000Z,0,@ZeeBusiness @CNBC_Awaaz @CNBCTV18Live @ETNowSwadesh @ETNOWlive @NDTVProfit last 12 years banking transaction fraud reached the sky mostly on Debit &amp; Credit cards SB ACCOUNT of SBI Govt is blind to it Even I given the fraud company name and mobile number SBI not serious to it,2016399882215686352,,ZeeBusiness,en,,0,0,0,https://x.com/bbbehera52/status/2016399882215686352,1524957696,bbbehera52,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
2005481902912737775,2025-12-29T03:32:00.000Z,2,"$BLIND - A new banking project focusing on privacy, driven by x402, aims to cut off the on-chain link between wallets and expenditures through custom ZK certificates and relay systems, and achieve global anonymous consumption without KYC Virtual cards that support SOL, USDC, USDT",2005481902912737775,,,en,,0,0,1,https://x.com/TheKryptoBorz/status/2005481902912737775,1818452080060715008,TheKryptoBorz,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
1992241200590684184,2025-11-22T14:41:39.000Z,0,"This Dec 3 (World Disability Day), ask your bank:
Does EVERY branch have ramps?
Do ATMs have speech functionality?
Can blind customers use mobile banking independently?
If NO, your bank is violating the 2018 Disability Act and excluding 5.1M Nigerians.",1992242076981838327,,BiDisability,en,,0,1,0,https://x.com/BiDisability/status/1992242076981838327,1960138528425226241,BiDisability,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
1989747284859654575,2025-11-15T17:28:15.000Z,0,@HDFCBank_Cares Accessibility issue with HDFC's new mobile banking app! TalkBack users  blind usercan't access features. Please fix to ensure inclusive banking. #AccessibilityMatters #InclusiveBanking,1989747284859654575,,HDFCBank_Cares,en,,0,1,0,https://x.com/rahulbhai001/status/1989747284859654575,1276460917320871937,rahulbhai001,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
1987778598841823610,2025-11-10T08:48:32.000Z,4,"@Sanderandersenn Norway has also also been early to lots of tech: mobile, web, online banking.. we may have a blind spot when it comes to Bitcoin though. Most of our politicians seem blissfully unaware.",1987804557271880018,,Sanderandersenn,en,,0,2,0,https://x.com/BitcoinPowerLaw/status/1987804557271880018,1822346753812668416,BitcoinPowerLaw,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
1953809706226790555,2025-08-08T13:25:08.000Z,0,"@BankofIndia_IN  Hi all
Do you know boi mobile app is the Worst App in Banking sector?? All of you are blind, if not read msg Customer facing go and check Play Store and read customers comment.
Dnt become kumbhkaran.",1953809706226790555,,BankofIndia_IN,en,,0,1,0,https://x.com/saha_mj/status/1953809706226790555,2931555871,saha_mj,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
1937084197354529207,2025-06-23T10:06:27.000Z,0,"@IRIran_Military ✅ Cyber ​​&amp; EMP Attack:

Power grid shut down

Internet, GPS, mobile jammed

Banking system blocked

Air defense system hacked

🎯 Israeli army unable to communicate with each other
🔥 Entire army Blind &amp; Deaf",1937089861887938952,,IRIran_Military,en,,0,0,0,https://x.com/Khairun57739278/status/1937089861887938952,1729013806133903360,Khairun57739278,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
1936854633990979682,2025-06-22T18:42:33.000Z,1,"@A_M_R_M1 Phase 2: 2–4 hours – Digital Silence

✅ Cyber ​​&amp; EMP Attack:

Power grid shut down

Internet, GPS, mobile jammed

Banking system blocked

Air defense system hacked

🎯 Israeli army unable to communicate with each other
🔥 Entire army Blind &amp; Deaf",1936857357906223493,,A_M_R_M1,en,,0,0,0,https://x.com/Khairun57739278/status/1936857357906223493,1729013806133903360,Khairun57739278,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
1936838028984496423,2025-06-22T18:41:01.000Z,0,"@Iran_today_ Phase 2: 2–4 hours – Digital Silence

✅ Cyber ​​&amp; EMP Attack:

Power grid shut down

Internet, GPS, mobile jammed

Banking system blocked

Air defense system hacked

🎯 Israeli army unable to communicate with each other
🔥 Entire army Blind &amp; Deaf",1936856970889408662,,Iran_Military_0,en,,0,0,0,https://x.com/Khairun57739278/status/1936856970889408662,1729013806133903360,Khairun57739278,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
1932356398014439625,2025-06-10T08:37:21.000Z,0,"I am a blind person (visually impaired).

Canara Bank - BHILAI SME Branch (Code: 2548, IFSC: CNRB0002548) denied me ATM, Mobile &amp; Internet Banking even after full KYC and minor-to-major account update.

This is discrimination. Please act",1932356398014439625,,,en,,0,3,0,https://x.com/PrinceK93090967/status/1932356398014439625,1659790148886843393,PrinceK93090967,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
1917861135078117658,2025-05-01T16:01:13.000Z,1,"@st_nealikus @eNCA @SAPoliceService @HomeAffairsSA @Leon_Schreib Tableview and Parklands area in  CT are crawling with Ethiopian conmen and phone thieves. They steal phones from careless people, get into their mobile banking and stored PW's. Cash withdrawals and big ticket purchases from associates businesses. They will steal you blind within",1917972588619346157,,st_nealikus,en,,0,0,0,https://x.com/NadiaFerreira85/status/1917972588619346157,1816428388799696898,NadiaFerreira85,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
1913266991558787552,2025-04-18T16:22:52.000Z,0,Inspite of the Delhi High Court and the RBI saying that banking services should be accessible. @ICICIBank_Care mindlessly proceeds to be inaccessible for their blind customers. Latest example is their mobile app,1913266991558787552,,,en,,0,0,0,https://x.com/georgebhai/status/1913266991558787552,79446371,georgebhai,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
1885837937105129544,2025-02-01T23:49:36.000Z,0,"@""The Billion-Dollar Blind Spot: Why America's Mobile Banking Revolution is Falling Behind""https://t.co/IsEjZIdc6V on @LinkedIn ⁦@CashApp⁩ ⁦@Zelle⁩ ⁦@PayPal⁩ ⁦@stripe⁩ ⁦@amazon⁩",1885837937105129544,,,en,,1,0,0,https://x.com/snyaoke/status/1885837937105129544,35520152,snyaoke,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
1857087488885432763,2024-11-14T15:45:35.000Z,0,"@ICICIBank_Care After October update IMOVILEPAY has become completely unusable using TalkBack, default screenreader in Android, please fix this So blind account holders like me can use mobile banking again. Earlier it was 50% accessible now it is 0% kotak app is 95% accessible",1857087488885432763,,ICICIBank_Care,en,,0,1,0,https://x.com/ThesanyamSingh/status/1857087488885432763,3305366713,ThesanyamSingh,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
1857086675559522331,2024-11-14T15:42:21.000Z,0,"@ICICIFoundation  after October update IMOVILEPAY has become completely unusable using TalkBack, default screenreader in Android, please fix this So blind account holders like me can use mobile banking again. Earlier it was 50% accessible now it is 0% kotak app is 95% accessible",1857086675559522331,,ICICIFoundation,en,,0,0,0,https://x.com/ThesanyamSingh/status/1857086675559522331,3305366713,ThesanyamSingh,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
1857086096183525552,2024-11-14T15:40:02.000Z,0,"@ICICIBank After October update IMOVILEPAY has become completely unusable using TalkBack, default screenreader in Android, please fix this So blind account holders like me can use mobile banking again. Earlier it was 50% accessible now it is 0% kotak app is 95% accessible",1857086096183525552,,ICICIBank,en,,0,0,0,https://x.com/ThesanyamSingh/status/1857086096183525552,3305366713,ThesanyamSingh,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
1760205024787935299,2024-10-29T20:19:46.000Z,0,"@SammyCSCS @JamesMelville @StarboySAR @raam_beart They closed down hundreds of branches. The oldies don't trust Mobile or Online banking. 
The banking customer service are absolutely shit. The government turns the blind eyes, so all the banks responds with the same shitty counter services.",1851358284223295952,,SammyCSCS,en,,0,1,0,https://x.com/PangWm852/status/1851358284223295952,1564776687400779776,PangWm852,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
1846857963543089177,2024-10-17T10:17:08.000Z,1,"Over the years, people have demonized new technologies, turning a blind eye to their own peril. We’ve seen this happen with the internet, mobile phones, digital banking and even driverless cars.",1846857974783815987,,nifemioguntoye,en,,0,1,0,https://x.com/nifemioguntoye/status/1846857974783815987,1563316268,nifemioguntoye,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
1836911711351173460,2024-09-20T07:10:09.000Z,0,"@FloppyAdult PayPal created advances for banking technology, tesla advancements in solar and electric. Starlink provides internet just from a small dish linked to a mobile battery.  Neuralink blindsight to give blind people vision and soon paralysed people chance to walk again. and you &gt;?",1837026444997804362,,FloppyAdult,en,,0,0,0,https://x.com/hersant_nicolas/status/1837026444997804362,1447563491477442567,hersant_nicolas,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
1826539929511325884,2024-08-22T08:40:31.000Z,0,"Enhanced Mobile Banking: Developing a mobile banking app that is fully compatible with screen readers and offers clear audio guidance.
Customer Service Training: Providing your staff with training on how to effectively communicate and assist blind customers.",1826539938310955255,,Chukwueloka_Som,en,,0,1,0,https://x.com/Chukwueloka_Som/status/1826539938310955255,4156235356,Chukwueloka_Som,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
1798361801073328582,2024-06-05T17:47:56.000Z,0,"@brakusmc @reece_dinsdale Especially given how electronically dependent we are now for everything. You could start a scenario with undersea cables being cut and banking apps being sabotaged, mobile networks and sat nav being disrupted by cyber/EW attacks. No landlines - everyone blind and deaf.",1798411448399302667,,mickeyhynes,en,,0,0,0,https://x.com/mickeyhynes/status/1798411448399302667,19472966,mickeyhynes,blind mobile banking,blind_mbanking,Aksesibilitas,Tidak Terdeteksi,True
